system_time_ns,ros_time_sec,sample_topic,position_source,speed_source,latitude_deg,longitude_deg,altitude_m,horizontal_speed_mps,vertical_speed_mps,north_velocity_mps,east_velocity_mps,up_velocity_mps,track_ground_deg,solution_status,position_or_velocity_type
1779385075705591213,1779385075.703411571,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075706940217,1779385075.704057041,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075709060023,1779385075.705349046,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.688992729,-75.816216868,-6391.914583202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385075710177401,1779385075.705903303,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.688992729,-75.816216868,-6391.914583202,339.072196827,-366.203511559,,,,294.357475315,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385075714329769,1779385075.713538861,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.688992729,-75.816216868,-6391.914583202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075723539412,1779385075.722836431,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075725248794,1779385075.723070308,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075726515125,1779385075.723650485,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075733355109,1779385075.732582028,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075744442364,1779385075.743740460,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075746175210,1779385075.743974117,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075747504804,1779385075.744581328,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075754237915,1779385075.753412797,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075763588571,1779385075.762887741,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075765160423,1779385075.763120121,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075766415714,1779385075.763694585,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075774482367,1779385075.773682966,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075783325159,1779385075.782680722,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075784903798,1779385075.782817202,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075786149642,1779385075.783174709,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075793299790,1779385075.792450322,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075803933135,1779385075.803217448,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075805651796,1779385075.803513741,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075807045395,1779385075.804048146,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075808802037,1779385075.805424036,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.688992729,-75.816216868,-6391.914583202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385075809957185,1779385075.805823893,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.688992729,-75.816216868,-6391.914583202,339.072196827,-366.203511559,,,,294.357475315,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385075813560982,1779385075.812754741,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.688992729,-75.816216868,-6391.914583202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075823548783,1779385075.822862829,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075825141154,1779385075.823079145,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075826419623,1779385075.823653263,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075834385554,1779385075.833559213,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075843592171,1779385075.842893673,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075845178556,1779385075.843101193,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075846636144,1779385075.843680644,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075854221785,1779385075.853423644,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075864538396,1779385075.863825103,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075866118265,1779385075.864030439,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075867356589,1779385075.864599783,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075873585196,1779385075.872748868,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075885377376,1779385075.883507157,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075889268973,1779385075.884057987,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075924299554,1779385075.906775335,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/inspva,39.688992729,-75.816216868,-6391.914583202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385075925594232,1779385075.907713483,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.688992729,-75.816216868,-6391.914583202,339.072196827,-366.203511559,,,,294.357475315,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385075926685850,1779385075.903885482,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075927703884,1779385075.904376426,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075929012886,1779385075.888111189,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075930609530,1779385075.923797610,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075931622585,1779385075.924009067,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075932887617,1779385075.894450205,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075934667642,1779385075.905499834,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075936392714,1779385075.913239399,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075938132925,1779385075.924572301,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075939878834,1779385075.932667440,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075943510621,1779385075.942828850,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075945055910,1779385075.943021811,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075946347997,1779385075.943595454,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075954122429,1779385075.953323162,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075963555916,1779385075.962858169,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075965133361,1779385075.963067982,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075966389819,1779385075.963647986,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075973394350,1779385075.972565779,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075984299912,1779385075.983641845,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385075985959864,1779385075.983759472,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385075987323298,1779385075.984200585,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385075993146604,1779385075.992415502,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076005026704,1779385076.004384676,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385076007037596,1779385076.004604184,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385076009196162,1779385076.006131888,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076013354006,1779385076.012528432,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.688992729,-75.816216868,-6391.914583202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385076015115478,1779385076.012986582,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.688992729,-75.816216868,-6391.914583202,339.072196827,-366.203511559,,,,294.357475315,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385076016324289,1779385076.014405614,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.688992729,-75.816216868,-6391.914583202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076023706340,1779385076.023131819,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385076025127508,1779385076.023370970,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385076026297766,1779385076.023914157,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076033347554,1779385076.032631963,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076044503914,1779385076.043955285,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385076045690068,1779385076.044271069,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385076046957055,1779385076.044982189,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076054290875,1779385076.053695639,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076063314240,1779385076.062813241,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385076064415810,1779385076.063029949,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385076065291811,1779385076.063609862,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076074228867,1779385076.073552693,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076083409381,1779385076.082842303,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385076084490716,1779385076.083068917,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385076085401943,1779385076.083702520,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076093182634,1779385076.092549977,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076103661338,1779385076.103224321,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385076105003129,1779385076.103456908,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385076105872009,1779385076.104097472,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076107093868,1779385076.105301093,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.688992729,-75.816216868,-6391.914583202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385076108033452,1779385076.105855444,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.688992729,-75.816216868,-6391.914583202,339.072196827,-366.203511559,,,,294.357475315,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385076113312304,1779385076.112776721,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.688992729,-75.816216868,-6391.914583202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076123423699,1779385076.122872319,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385076124501429,1779385076.123161499,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385076125373419,1779385076.123844753,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076134242920,1779385076.133722443,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076143379014,1779385076.142901160,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385076144470037,1779385076.143140520,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385076145703785,1779385076.143788897,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076153868065,1779385076.153347911,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076164251862,1779385076.163843962,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385076165359335,1779385076.164057162,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385076166509931,1779385076.164754909,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076173185785,1779385076.172669551,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076183570901,1779385076.183054429,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385076184649171,1779385076.183349506,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385076185517540,1779385076.184191880,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076194067616,1779385076.193544224,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076203603170,1779385076.203174000,/novatel/oem7/inspva,/novatel/oem7/inspva,/novatel/oem7/inspva,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.InertialSolutionStatus(status=0),
1779385076204894807,1779385076.203453850,/novatel/oem7/fix,/novatel/oem7/fix,/novatel/oem7/inspva,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0,
1779385076205759926,1779385076.204027991,/novatel/oem7/odom,/novatel/oem7/fix,/novatel/oem7/odom,39.688992729,-75.816216868,-6426.114583964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
1779385076206914763,1779385076.205486312,/novatel/oem7/bestpos,/novatel/oem7/bestpos,/novatel/oem7/odom,39.688992729,-75.816216868,-6391.914583202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385076207708749,1779385076.205976860,/novatel/oem7/bestvel,/novatel/oem7/bestpos,/novatel/oem7/bestvel,39.688992729,-75.816216868,-6391.914583202,339.072196827,-366.203511559,,,,294.357475315,novatel_oem7_msgs.msg.SolutionStatus(status=0),novatel_oem7_msgs.msg.PositionOrVelocityType(type=53)
1779385076213125070,1779385076.212601350,/novatel/oem7/odom,/novatel/oem7/bestpos,/novatel/oem7/odom,39.688992729,-75.816216868,-6391.914583202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,
